,id,comments_id,comments_created_time,comments_message,Clustering
15781,365304090334712_423685124496608,423685124496608_446605525537901,2016-01-04T10:09:20+0000,هل العرض سارى حتى الان,4
15782,365304090334712_423685124496608,423685124496608_446605478871239,2016-01-04T10:08:50+0000,هل العرض سارى حتى الات,4
15783,365304090334712_423685124496608,423685124496608_425466914318429,2015-10-15T08:53:27+0000,حلوه اوى دي Sarah Roro,4
15784,365304090334712_423685124496608,423685124496608_434603163404804,2015-11-23T13:41:28+0000,هو بعينه والنبي Nae'la Elmaghraby,4
15785,365304090334712_423685124496608,423685124496608_424880891043698,2015-10-12T11:32:57+0000,Sundos Mohammed,4
15786,365304090334712_423685124496608,423685124496608_428074550724332,2015-10-27T16:38:46+0000,Shada Mohsen,4
15787,365304090334712_423685124496608,423685124496608_427279730803814,2015-10-24T01:42:02+0000,Asmaa ElHalwagi,4
15788,365304090334712_423481567850297,423481567850297_1504095549788888,2020-11-15T19:51:52+0000,الانتريه ده عامل كام من فضلك,0
15789,365304090334712_423481567850297,423481567850297_423543647844089,2015-10-07T18:17:35+0000,العيب عندك مفيش حاجات جهزة ابدا انت عمال تعرض وبس,4
15790,365304090334712_423481567850297,423481567850297_426781064187014,2015-10-21T15:50:35+0000,بكام الطقم كله,4
15791,365304090334712_423481567850297,423481567850297_423680467830407,2015-10-08T11:58:35+0000,ياريت لو تنزلوا موديلات للمكتبات,4
15792,365304090334712_423481567850297,423481567850297_425315874333533,2015-10-14T13:29:39+0000,الترابيزة دي سعرها كام,0
15793,365304090334712_423481567850297,423481567850297_926178757580573,2018-10-09T21:49:04+0000,مساء الخير. لون دا بس ولا اقدر. اختار. قماش غير.,4
15794,365304090334712_423481567850297,423481567850297_576032762595176,2016-11-27T19:52:36+0000,سعر الانتريه كام الان وايه الالوان المتاحة,0
15795,365304090334712_423481567850297,423481567850297_423565334508587,2015-10-07T20:41:07+0000,من فضلك الترابيزه اللى في الصوره سعرها كام,0
15796,365304090334712_423481567850297,423481567850297_423574354507685,2015-10-07T22:07:06+0000,روعة,4
15797,365304090334712_423481567850297,423481567850297_426983610833426,2015-10-22T13:35:16+0000,هو ايه ال فوتيه,4
15798,365304090334712_423481567850297,423481567850297_553163069664600,2022-12-20T15:03:32+0000,سعره,4
15799,365304090334712_423481567850297,423481567850297_425466944318426,2015-10-15T08:53:48+0000,Sarah Roro,4
15800,365304090334712_423481567850297,423481567850297_426114847586969,2015-10-18T14:14:26+0000,Tamer Tamer Said,4
15801,365304090334712_423481567850297,423481567850297_427885744076546,2015-10-26T21:14:25+0000,Ghada Attia,4
15802,365304090334712_423481567850297,423481567850297_471813409683779,2016-03-15T16:15:46+0000,Yasmen Mohamed,4
15803,365304090334712_423481567850297,423481567850297_486574451541008,2016-04-18T04:37:38+0000,Fatama Shaheen,4
15804,365304090334712_423484087850045,423484087850045_432898893575231,2015-11-17T19:09:18+0000,روعه,4
15805,365304090334712_423484087850045,423484087850045_425965900935197,2015-10-17T18:47:31+0000,بكام,3
15806,365304090334712_423484087850045,423484087850045_426350110896776,2015-10-19T14:51:59+0000,Ahmad bos ;),4
15807,365304090334712_423484087850045,423484087850045_433083983556722,2015-11-18T13:59:12+0000,hm?,4
15808,365304090334712_423484087850045,423484087850045_427469814118139,2015-10-24T21:23:04+0000,Soha Nabil,4
15809,365304090334712_423441344520986,423441344520986_423634041168383,2015-10-08T05:54:13+0000,مفيش اى معارض للشركة بالمهندسين او الدفى,4
15810,365304090334712_423441344520986,423441344520986_423457481186039,2015-10-07T10:23:24+0000,لو سمحتوا رقم الشكاوى كام ؟؟ دلوقتى انا حجزت غرفة اطفال من فرع المعادى اللى جنبى وحصلت مشاكل فى التسليم انا حددت ميعاد التسليم بعد الساعة اربعة علشان اكون متواجد فى البيت  واتصلوا بى الساعة 11 ظهرا تعالى دلوقتى ؟؟ واستلمت  وعدت الحمد لله وقالوا لى التركيب بكرة ؟؟ ماشى مفيش مشكلة واتصلت بفرع المعادى وبعد مناقشة طويلة مع مسئولى فرع المعادى وقلت لهم يا ريت التركيب فى ميعاد مناسب بعد 4 عصرا  قالوا لى اكتب حضرتك بخط ايدك فى اوردر الاستلام على مراعاة تواجد الفنى بعد 4 عصرا .. وكتبت كده بخط ايدى والله  فى امر الاستلام واضح ان ماحدش بيقرا حاجة ... الجميل ان الفنى لسه متصل بيا حالا وبيقولى انا جايلك دلوقتى ؟؟؟  انا لو سمحتوا مش عايز الاوضة .. دى استهانة بالعملاء وعدم تقدير ليهم ... يعنى اسيب شغلى وانزل جرى واروح فى داهية علشان اوضة الاطفال ؟؟؟  دى شكوى رسمية يا فندم ويا ريت لو فيه عنوان او ايميل للشكاوى او فيه تقدير لسمعة شركتكوا العريقة  تهتموا بالحاجات الصغيرة دى,4
15811,365304090334712_422861684578952,422861684578952_425479730983814,2015-10-15T10:43:22+0000,جميلة انا جبتها من ثلاث سنوات تحفة ما شاء الله,4
15812,365304090334712_422861684578952,422861684578952_423109931220794,2015-10-05T22:30:08+0000,الدولاب مقاسه كام,0
15813,365304090334712_422861684578952,422861684578952_422962607902193,2015-10-05T08:37:57+0000,متينه بس الاستايل قديم شويه...  محتاجين تحدثو استايلتكم شويه :-),4
15814,365304090334712_422861684578952,422861684578952_426143584250762,2015-10-18T16:35:54+0000,Lina Aeshra Heba El Halwagi,4
15815,365304090334712_422861684578952,422861684578952_422875434577577,2015-10-04T21:02:11+0000,والله محترفون,4
15816,365304090334712_422861684578952,422861684578952_462391107292676,2016-02-16T21:20:02+0000,Salma Mohammed Sabry,4
15817,365304090334712_422861684578952,422861684578952_424767481055039,2015-10-11T20:36:51+0000,Amira Elsaka,4
15818,365304090334712_422861684578952,422861684578952_427257977472656,2015-10-23T23:14:43+0000,Maha Kamal El Din,4
15819,365304090334712_422861684578952,422861684578952_427875194077601,2015-10-26T19:54:51+0000,Walid Sayed,4
15820,365304090334712_422861684578952,422861684578952_561398107391975,2016-10-27T21:26:04+0000,Bato Oota,4
15821,365304090334712_422861684578952,422861684578952_422889704576150,2015-10-04T22:43:05+0000,روعة,4
15822,365304090334712_422449864620134,422449864620134_432701923594928,2015-11-16T20:31:59+0000,عرض الارجنتيره كام,0
15823,365304090334712_422449864620134,422449864620134_1066894046842376,2019-05-30T06:24:13+0000,"السعر 
هل فى امكانيه التقسيط ؟",4
15824,365304090334712_422449864620134,422449864620134_422851061246681,2015-10-04T18:24:46+0000,السعر كام,2
15825,365304090334712_422449864620134,422449864620134_422522314612889,2015-10-03T16:49:41+0000,تحفه وشيك جدا عن تجربه,4
15826,365304090334712_422449864620134,422449864620134_422527494612371,2015-10-03T17:09:58+0000,بتاعتي :-P  :-P,4
15827,365304090334712_422449864620134,422449864620134_422587501273037,2015-10-03T20:40:07+0000,سفرتى,4
15828,365304090334712_422449864620134,422449864620134_422572811274506,2015-10-03T19:35:15+0000,محترفون,4
15829,365304090334712_422449864620134,422449864620134_422529491278838,2015-10-03T17:12:01+0000,لببيلصسبثصفقصثغثلينبسفيقشثص.,4
15830,365304090334712_422449864620134,422449864620134_422528721278915,2015-10-03T17:11:03+0000,أفق,4
15831,365304090334712_422449864620134,422449864620134_427685410763246,2015-10-25T21:35:49+0000,Khaled Ahmed Hegazy,4
15832,365304090334712_422449864620134,422449864620134_422785291253258,2015-10-04T12:50:36+0000,Ahmed Ammar,4
15833,365304090334712_422449864620134,422449864620134_424767471055040,2015-10-11T20:36:42+0000,Amira Elsaka,4
15834,365304090334712_422449864620134,422449864620134_423074704557650,2015-10-05T18:33:13+0000,Robail Atef,4
15835,365304090334712_422449864620134,422449864620134_422903861241401,2015-10-05T00:35:10+0000,انا عاوزه الترابيزه والكراسي فقط بكام,4
15836,365304090334712_422449864620134,422449864620134_422544257944028,2015-10-03T18:16:44+0000,Mostafa Elsaqa,4
15837,365304090334712_422449864620134,422449864620134_422895724575548,2015-10-04T23:22:03+0000,Salma Hamdy حلوه دي,4
15838,365304090334712_422449864620134,422449864620134_423104851221302,2015-10-05T21:54:07+0000,Alaa Abdallah,4
15839,365304090334712_422457484619372,422457484619372_422794041252383,2015-10-04T13:36:21+0000,موجود عندكم مكاتب,4
15840,365304090334712_422457484619372,422457484619372_422741714590949,2015-10-04T07:58:24+0000,Mayoy Mostafa,4
15841,365304090334712_422216064643514,422216064643514_605011529697299,2017-01-31T18:31:22+0000,من فضلك غرفةريجنسي متوفرة حاليا وكم سعرها,4
15842,365304090334712_422216064643514,422216064643514_597092437155875,2017-01-13T13:54:57+0000,موجودة ومتاح تصغير السرير من 180 الي 150,4
15843,365304090334712_422216064643514,422216064643514_422855077912946,2015-10-04T18:53:58+0000,ممكن  عنوان  مدينة  نصر,4
15844,365304090334712_422216064643514,422216064643514_422808421250945,2015-10-04T14:49:08+0000,ممكن عنوان مدينه نصر,4
15845,365304090334712_422216064643514,422216064643514_422442707954183,2015-10-03T11:17:55+0000,معرض اسكندرية ؟؟,4
15846,365304090334712_422216064643514,422216064643514_422832521248535,2015-10-04T17:03:59+0000,سعرها كام,0
15847,365304090334712_422216064643514,422216064643514_422771631254624,2015-10-04T11:25:28+0000,بكام سرير عرض متر,4
15848,365304090334712_422216064643514,422216064643514_422429611288826,2015-10-03T10:23:38+0000,عندكو سراير متر فقط,4
15849,365304090334712_422216064643514,422216064643514_422343477964106,2015-10-03T02:01:06+0000,٢٢٧٨٠ ليه معاها عروسه هديه,4
15850,365304090334712_422216064643514,422216064643514_422332164631904,2015-10-03T00:43:02+0000,على فكرة دة زى بتاعة اخوي من عندهم تحفة جامدة جامدة,4
15851,365304090334712_422216064643514,422216064643514_422813461250441,2015-10-04T15:21:22+0000,تحفة ورائع,4
15852,365304090334712_422216064643514,422216064643514_422390494626071,2015-10-03T07:00:04+0000,DAYMN MA3AK,4
15853,365304090334712_422216064643514,422216064643514_422351234629997,2015-10-03T03:03:12+0000,جميله قوي,4
15854,365304090334712_422216064643514,422216064643514_422227907975663,2015-10-02T14:31:50+0000,محترفون,4
15855,365304090334712_422216064643514,422216064643514_422392197959234,2015-10-03T07:17:56+0000,شيك,4
15856,365304090334712_422216064643514,422216064643514_422234667974987,2015-10-02T15:10:59+0000,تحفه,4
15857,365304090334712_422216064643514,422216064643514_422292211302566,2015-10-02T20:06:49+0000,Emyy Abdelghany,4
15858,365304090334712_422216064643514,422216064643514_711902969802127,2022-11-04T15:33:20+0000,كم السعر,2
15859,365304090334712_422216064643514,422216064643514_423942054470915,2015-10-09T15:26:38+0000,لو نفس الموديل بس السرير 160 يبقى السعر كام,0
15860,365304090334712_422216064643514,422216064643514_499177426947377,2016-05-24T13:05:36+0000,Menna :-D,4
15861,365304090334712_422216064643514,422216064643514_531284177070035,2016-08-19T22:57:17+0000,Mostafa Wassef,4
15862,365304090334712_422216064643514,422216064643514_433282086870245,2015-11-19T04:49:25+0000,Yomna Yayo,4
15863,365304090334712_422216064643514,422216064643514_422875991244188,2015-10-04T21:06:46+0000,Nora Elmasrey,4
15864,365304090334712_422216064643514,422216064643514_561398717391914,2016-10-27T21:27:05+0000,Bato Oota,4
15865,365304090334712_422216064643514,422216064643514_422889327909521,2015-10-04T22:40:43+0000,ماشاء الله شيك اوى,4
15866,365304090334712_422012257997228,422012257997228_422063297992124,2015-10-01T21:19:06+0000,ياريت تنزلوا صور واسعار غرف اطفال وشباب,4
15867,365304090334712_422012257997228,422012257997228_422018437996610,2015-10-01T17:41:02+0000,طيب هو فرع حلوان نفس المواعيد مفكو حلوان -Mffco Helwan,4
15868,365304090334712_422012257997228,422012257997228_422207524644368,2015-10-02T12:45:08+0000,هو فى تقسيط عندكو؟؟؟,4
15869,365304090334712_422012257997228,422012257997228_422017441330043,2015-10-01T17:34:30+0000,فاتحين يوم الجمعة,4
15870,365304090334712_421760234689097,433321343532986_578917355640050,2016-12-03T08:04:04+0000,انا عندي انتريه جوزي وسريرين وتم دهنهم اسود هل ممكن يتعمل لهم صيانة ويرجع على نفس اللون ولو ممكن التكلفة كام,4
15871,365304090334712_421760234689097,433321343532986_434783470053440,2015-11-24T06:36:06+0000,في حاله طلب استروجي من مفكوا لوجود بعض التجريحات في الخشب  أنا شاريه ثلاث حجرات هل متوفر ولو متوفر دهان الحجره بكام حجره نوم وحجره سفره وانتريه خشب,4
15872,365304090334712_421760234689097,433321343532986_434783083386812,2015-11-24T06:31:55+0000,أنا اشتريت حجره سفره من عشر سنوات وكانت 2 نيش أنا اشترتها بنيش.واحد لعدم وجود مكان هل ممكن الاقي نفس الموديل واشترى النيش ولو مش موجود في امكانيه لعمله لتوافر درجه اللون ونوع الخشب,4
15873,365304090334712_421760234689097,433321343532986_434679986730455,2015-11-23T19:08:46+0000,لو الاوضه فيها عواميد و كمارات ساقطه من السقف ...ممكن تتفصل عليها بعد اخد المقاسات ؟,4
15874,365304090334712_421760234689097,433321343532986_433361450195642,2015-11-19T11:35:13+0000,بكام الوحده لو ئمحت؟,1
15875,365304090334712_421760234689097,433321343532986_433327566865697,2015-11-19T08:07:59+0000,هل يوجد دولاب مخصوص للبِدّل,4
15876,365304090334712_421760234689097,433321343532986_545454305653022,2016-09-23T00:13:05+0000,ينفع تتعمل دريسنج.روم صغننه اوى تقريبا 2 ×2 ؟؟,4
15877,365304090334712_421760234689097,433321343532986_569212583277194,2016-11-12T07:21:57+0000,التكلفة بتتحسب ازاي,4
15878,365304090334712_421760234689097,433321343532986_450630535135400,2016-01-17T23:32:01+0000,سعرها كام,0
15879,365304090334712_421760234689097,433321343532986_434177576780696,2015-11-21T20:07:09+0000,في خصومات علي غرف الاطفال,4
15880,365304090334712_421760234689097,433321343532986_434451163420004,2015-11-22T22:52:48+0000,Muhammed Tamam حلو ده,4
15881,365304090334712_421760234689097,433321343532986_434457090086078,2015-11-22T23:42:37+0000,Shaymaa Galal,4
15882,365304090334712_421760234689097,433321343532986_434451020086685,2015-11-22T22:50:53+0000,Hagar Youssef,4
15883,365304090334712_421760234689097,433321343532986_1640990352766073,2021-05-26T11:01:03+0000,Yassmen Mamdoh ,4
15884,365304090334712_421760234689097,433321343532986_1639858202879288,2021-05-24T19:52:05+0000,Menna Emara ,4
15885,365304090334712_421760234689097,433321343532986_434609876737466,2015-11-23T14:10:44+0000,Karim ana 3iza dolab zi da :D msh shaklan lakn madmonan 😂,4
15886,365304090334712_421760234689097,433321343532986_434527150079072,2015-11-23T08:17:24+0000,قشطة تعالي نتابع :),4
15887,365304090334712_421760234689097,433321343532986_434280703437050,2015-11-22T08:02:00+0000,Wafaa Alkrsh,4
15888,365304090334712_421760234689097,433321343532986_434529530078834,2015-11-23T08:40:52+0000,Malak mohamed,4
15889,365304090334712_421760234689097,433321343532986_434529370078850,2015-11-23T08:38:53+0000,Malak mohamed,4
15890,365304090334712_421760234689097,433321343532986_434308720100915,2015-11-22T11:10:58+0000,سعر المتر كام,0
15891,365304090334712_421760234689097,433321343532986_439483299583457,2015-12-12T20:18:55+0000,ازاى اشوف الصالونات ممكن الرابط,4
15892,365304090334712_421760234689097,433321343532986_434322230099564,2015-11-22T12:34:24+0000,Sameh Samir bos t2simt dolab mn gwa,4
15893,365304090334712_421760234689097,433321343532986_434709866727467,2015-11-23T22:36:17+0000,Dina El-hawary Sherif Elrefaei,4
15894,365304090334712_421760234689097,433321343532986_434167610115026,2015-11-21T19:08:57+0000,Medhat,4
15895,365304090334712_421692831362504,421692831362504_594278084103977,2017-01-06T20:22:31+0000,ممكن اعرف دي سعرها كام لو طلبت سريرين صغيرين بدال الكبير ؟,0
15896,365304090334712_421692831362504,421692831362504_422315984633522,2015-10-02T22:50:13+0000,عاوزة اعرف فى اشكال غرف نوم اطفال تناسب بنات وممكن اعرف الاسعار لو معاها مكتب,4
15897,365304090334712_421692831362504,421692831362504_422435777954876,2015-10-03T10:48:31+0000,هو ده السعر الموجود على الحجرة قبل ولا بعد الخصم,4
15898,365304090334712_421692831362504,421692831362504_421832771348510,2015-09-30T21:28:29+0000,لو سمحت هو مفيش اوض اطفال سادة مفهاش الوان وبكام؟,1
15899,365304090334712_421692831362504,421692831362504_993880047477110,2019-02-02T08:10:57+0000,Mohamed Mansour Mohamed,4
15900,365304090334712_421692831362504,421692831362504_881994461999003,2018-08-05T14:01:03+0000,Badr Badr,4
15901,365304090334712_421692831362504,421692831362504_433827090149078,2015-11-20T16:39:27+0000,Asmaa El Sayed,4
15902,365304090334712_421692831362504,421692831362504_422315651300222,2015-10-02T22:46:27+0000,Rania Ramadan اية رايك,4
15903,365304090334712_421692831362504,421692831362504_427659830765804,2015-10-25T18:21:57+0000,لو سمحت هو السرير لوحده بكام و الدولاب لوحده بكام....,1
15904,365304090334712_421692831362504,421692831362504_423726757825778,2015-10-08T15:23:15+0000,العرض لسه موجود,4
15905,365304090334712_421692831362504,421692831362504_545859358945850,2016-09-24T00:27:03+0000,الاوضه ديه لسه موجود منها و لا خلصت و لو خلصت ممكن المصنع يعمل منها تاني؟,4
15906,365304090334712_421692831362504,421692831362504_434442113420909,2015-11-22T21:47:15+0000,Akram Mohamed,4
15907,365304090334712_421692831362504,421692831362504_421739414691179,2015-09-30T12:04:12+0000,ممكن اعرف في بوفات متوفرة في معرض الهرم,4
15908,365304090334712_421692831362504,421692831362504_594278237437295,2017-01-06T20:23:10+0000,Amira Ahmed,4
15909,365304090334712_421692831362504,421692831362504_421990751332712,2015-10-01T14:48:00+0000,حجره نوم ندا,4
15910,365304090334712_421692831362504,421692831362504_422875097910944,2015-10-04T20:59:24+0000,الدولاب جرار؟؟,4
15911,365304090334712_421692831362504,421692831362504_422875004577620,2015-10-04T20:58:50+0000,عرض الدولاب كام,0
15912,365304090334712_421692831362504,421692831362504_572574376274348,2016-11-20T07:55:35+0000,Eslam Komaiga,4
15913,365304090334712_421531271378660,421531271378660_1033726116825836,2019-04-10T00:58:39+0000,كام متر,0
15914,365304090334712_421531271378660,421531271378660_432885903576530,2015-11-17T17:54:09+0000,ممكن تغير ألوان القماش,4
15915,365304090334712_421531271378660,421531271378660_430139910517796,2015-11-05T21:19:06+0000,طبعا الركنه دة وبالطرابيزة دى,4
15916,365304090334712_421531271378660,421531271378660_424124447786009,2015-10-10T07:22:53+0000,معرض المعادي فين بالظبط,4
15917,365304090334712_421531271378660,421531271378660_786222844909499,2018-03-11T21:10:29+0000,ممكن الركنه نلاقيها في مفكو حلوان,4
15918,365304090334712_421531271378660,421531271378660_786767364855047,2018-03-13T00:40:31+0000,لوسمحت هو السعار البنشوفها علي المعروض اسعار حقيقيه,4
15919,365304090334712_421531271378660,421531271378660_755846781280439,2018-01-01T21:17:02+0000,العنوان فى مدينة نصر ومواعيد العمل,4
15920,365304090334712_421531271378660,421531271378660_748866211978496,2017-12-16T07:22:41+0000,لوسمحت العنوان فرع المعادي,4
15921,365304090334712_421531271378660,421531271378660_602000169998435,2017-01-24T16:46:40+0000,سعرها كام دلوقتي لو سمحت,1
15922,365304090334712_421531271378660,421531271378660_423335377864916,2015-10-06T18:52:00+0000,السعر كم,2
15923,365304090334712_421531271378660,421531271378660_421625568035897,2015-09-29T21:27:11+0000,كام ف كام ؟,0
15924,365304090334712_421531271378660,421531271378660_421591768039277,2015-09-29T18:03:26+0000,Anna Karenina Rasha Youssif,4
15925,365304090334712_421531271378660,421531271378660_421591534705967,2015-09-29T18:01:38+0000,واو....تحفةةةةةة,4
15926,365304090334712_421531271378660,421531271378660_421603521371435,2015-09-29T19:08:25+0000,جامده,4
15927,365304090334712_421531271378660,421531271378660_421603221371465,2015-09-29T19:06:11+0000,تحفة,4
15928,365304090334712_421531271378660,421531271378660_1313056809556002,2023-05-15T00:14:24+0000,ممكن اسعار الركنات وصورها,4
15929,365304090334712_421531271378660,421531271378660_434378960093891,2015-11-22T15:44:17+0000,Eman El-naggar ana 3gbny awe style el kanab we m3aha 4 boufat yekhosho taht trbeza da:),4
15930,365304090334712_421531271378660,421531271378660_471813906350396,2016-03-15T16:16:07+0000,Yasmen Mohamed,4
15931,365304090334712_421531271378660,421531271378660_583937515138034,2016-12-13T08:57:10+0000,الترابيزه كام لوحدها والسعر حسب النقاس,4
15932,365304090334712_421531271378660,421531271378660_494301820768271,2016-05-10T13:57:19+0000,Asmaa Mostafa,4
15933,365304090334712_421531271378660,421531271378660_444148705783583,2015-12-27T18:18:14+0000,Ehab Rady,4
15934,365304090334712_421531271378660,421531271378660_425473177651136,2015-10-15T09:50:29+0000,Sarah Roro,4
15935,365304090334712_421531271378660,421531271378660_432913723573748,2015-11-17T21:05:48+0000,Suzy Mahmoud Emad El-Din,4
15936,365304090334712_421531271378660,421531271378660_427258150805972,2015-10-23T23:16:24+0000,Maha Kamal El Din,4
15937,365304090334712_421531271378660,421531271378660_426864767511977,2015-10-22T00:54:16+0000,Hend Ali,4
15938,365304090334712_421335574731563,421335574731563_1445949528936824,2020-09-12T23:32:20+0000,فين العنوان في الإسكندرية في اي حته بالضبط ,4
15939,365304090334712_421335574731563,421335574731563_1445948338936943,2020-09-12T23:29:51+0000,العنوان فين في الإسكندرية,4
15940,365304090334712_421335574731563,421335574731563_932261433638972,2018-10-21T15:03:21+0000,انا. اخدت. نفس السفره. بس. انا اخترت. اللون الذهبي. بس عايذه. اغير. من الذهبي للي في الصوره,4
15941,365304090334712_421335574731563,421335574731563_935810379950744,2018-10-28T16:32:13+0000,الموديل دا متاح حاليا,4
15942,365304090334712_421335574731563,421335574731563_721802948018156,2017-10-10T06:40:43+0000,عاوزة اشتري المرايا لبوفيه كارمن السعر كم,4
15943,365304090334712_421335574731563,421335574731563_423320524533068,2015-10-06T17:29:14+0000,عرض البوفيه بالمرايا كام متر؟؟ لو تكرمت,0
15944,365304090334712_421335574731563,421335574731563_421442604720860,2015-09-29T01:09:52+0000,لو سمحت عندكوا نظام التقسيط,1
15945,365304090334712_421335574731563,421335574731563_427782784086842,2015-10-26T09:52:36+0000,لو عايزه ترابيزه و6 كراسى  السعر كام,1
15946,365304090334712_421335574731563,421335574731563_421402388058215,2015-09-28T19:46:37+0000,Ahmed Ammar,4
15947,365304090334712_421335574731563,421335574731563_461238670741253,2016-02-13T08:47:19+0000,من فضلك هو ينفع اشتري الترابيزه بالكراسي فقط,4
15948,365304090334712_421335574731563,421335574731563_450914735106980,2016-01-19T01:25:47+0000,لو عاوزه التربيزه والكراسي والنيش بس سعرها يبقي كام؟؟؟؟,0
15949,365304090334712_421335574731563,421335574731563_427685444096576,2015-10-25T21:36:18+0000,Khaled Ahmed Hegazy,4
15950,365304090334712_421335574731563,421335574731563_421424018056052,2015-09-28T22:32:45+0000,Toty M. Amira,4
15951,365304090334712_421335574731563,421335574731563_424847307713723,2015-10-12T07:05:04+0000,Mohamed Reda,4
15952,365304090334712_421335574731563,421335574731563_422061684658952,2015-10-01T21:07:14+0000,حلوه جداااااااا,4
15953,365304090334712_421333414731779,421333414731779_1020080191523762,2019-03-18T18:52:47+0000,ممكن سعر كل قطعه لوحدها,0
15954,365304090334712_421333414731779,421333414731779_1328725957325849,2020-04-23T15:18:37+0000,حاجتكم كل ذوقها خرة,4
15955,365304090334712_421333414731779,421333414731779_427685514096569,2015-10-25T21:37:10+0000,Khaled Ahmed Hegazy,4
15956,365304090334712_421333414731779,421333414731779_422966437901810,2015-10-05T09:14:07+0000,Ahmed El Kafoury,4
15957,365304090334712_421333414731779,421333414731779_529596437238809,2016-08-15T14:56:52+0000,Rema AhmedHamdy,4
15958,365304090334712_601893294766171,421210921410695_421212214743899,2015-09-28T00:18:48+0000,ممكن اعرف ميعاد الصيانة,4
15959,365304090334712_601893294766171,421210921410695_422039481327839,2015-10-01T18:58:55+0000,ممكن اختار عن طﻻيق الفيس وتبعتلي الغرفة شحن,4
15960,365304090334712_420590671472720,420590671472720_1216467045218408,2019-12-11T12:17:43+0000,هل الموديل ده متاح حالياً,4
15961,365304090334712_420590671472720,420590671472720_1364196827112095,2020-06-07T12:31:44+0000,Tarek Fathi,4
15962,365304090334712_420590671472720,420590671472720_421192014745919,2015-09-27T21:03:31+0000,تحف,4
15963,365304090334712_420590671472720,420590671472720_428312240700563,2015-10-28T19:48:24+0000,عرض البلاكار والتواليت كام,0
15964,365304090334712_420590671472720,420590671472720_599362406928878,2017-01-18T17:23:09+0000,Ahmed Lotfe,4
15965,365304090334712_420590671472720,420590671472720_424847431047044,2015-10-12T07:06:20+0000,Mohamed Reda,4
15966,365304090334712_420590671472720,420590671472720_426522674212853,2015-10-20T10:21:56+0000,Mohamed Bahaa,4
15967,365304090334712_420591751472612,420591751472612_423320461199741,2015-10-06T17:28:35+0000,عرض البوفيه بالمرايا كام متر؟؟؟ بعد اذنك,0
15968,365304090334712_420591751472612,420591751472612_421141721417615,2015-09-27T17:01:44+0000,مفيش الوان تانيه,4
15969,365304090334712_420591751472612,420591751472612_421141651417622,2015-09-27T17:01:03+0000,تحفة فنية,4
15970,365304090334712_420591751472612,420591751472612_421135078084946,2015-09-27T16:16:13+0000,اجمد سفر مفكو,4
15971,365304090334712_420591751472612,420591751472612_421137884751332,2015-09-27T16:37:14+0000,قطعة من الالماظ,4
15972,365304090334712_420591751472612,420591751472612_1708250342706740,2021-08-27T03:58:34+0000,هل السفرة متوفرة بعد اذنك وسعرها كام,0
15973,365304090334712_420591751472612,420591751472612_489101614621625,2016-04-25T03:21:02+0000,رائع,4
15974,365304090334712_420591751472612,420591751472612_432772393587881,2015-11-17T05:12:37+0000,Hä Đeêr,4
15975,365304090334712_420591751472612,420591751472612_424847397713714,2015-10-12T07:05:56+0000,Mohamed Reda,4
15976,365304090334712_420591751472612,420591751472612_421173824747738,2015-09-27T19:48:18+0000,Rahma Rahmoucha,4
15977,365304090334712_420589711472816,420589711472816_428059344059186,2015-10-27T15:07:02+0000,عرض الدولاب؟,4
15978,365304090334712_420589711472816,420589711472816_645850735613378,2017-04-27T09:32:55+0000,سعرها كام حاليا و مواصفاتها,0
15979,365304090334712_420589711472816,420589711472816_588742827990836,2016-12-24T09:29:42+0000,بكام دلوقتي,4
15980,365304090334712_420589711472816,420589711472816_866387710226345,2018-07-21T21:25:30+0000,عرض السرير كام لو سمحتم,1
15981,365304090334712_420589711472816,420589711472816_1068083516723429,2019-05-31T21:36:40+0000,فيه منها شبابي من فضلك,4
15982,365304090334712_420589711472816,420589711472816_421799351351852,2015-09-30T17:32:24+0000,دولاب جرّار والا درف,4
15983,365304090334712_420589711472816,420589711472816_420926744772446,2015-09-26T20:21:29+0000,ممكن السعر,2
15984,365304090334712_420589711472816,420589711472816_420925984772522,2015-09-26T20:15:48+0000,عجبتنى رقى الحجرة احب اعرفاذا كان فى الوان تانية,4
15985,365304090334712_420589711472816,420589711472816_420938198104634,2015-09-26T22:00:46+0000,ممكن تعرض شكل التواليت,4
15986,365304090334712_420589711472816,420589711472816_427685647429889,2015-10-25T21:38:18+0000,Khaled Ahmed Hegazy,4
15987,365304090334712_420589711472816,420589711472816_420938121437975,2015-09-26T21:59:54+0000,الدولاب عرض كام؟,0
15988,365304090334712_420589711472816,420589711472816_420948808103573,2015-09-26T22:52:00+0000,الدولاب كام ضلفه ولوحده بكام,0
15989,365304090334712_420589711472816,420589711472816_423014594563661,2015-10-05T13:43:19+0000,Aħmêd Tarek,4
15990,365304090334712_420591101472677,420591101472677_425275787670875,2015-10-14T09:29:17+0000,هل ممكن نفس الموديل بس لون بنى و اغير لون القماش وتكون  ترابيزة اطول و8 كراسى والسعر هيبقى كام من فضلك,4
15991,365304090334712_420591101472677,420591101472677_430156573849463,2015-11-05T23:16:53+0000,السفره دي عندي انا اشتريتها من عندكو منتجاتكم تحفه و خامتها حلوة,4
15992,365304090334712_420591101472677,420591101472677_425500194315101,2015-10-15T13:16:06+0000,انا عايزه الطربيظه والكراسي ودلوب الفضيه مش عايزه البوفيه لان المساحه صغيره ممكن وبكام لوسمحت,4
